user_id,yearly_order_frequency,yearly_order_frequency_c,average_order_value,yearly_order_frequency_jittered,cluster
488,1.0,1.0,49.5,0.996194263829851,0
492,1.0,1.0,37.630001068115234,1.0618381999466688,0
495,1.0,1.0,117.7400016784668,0.9013753698490966,0
498,1.0,1.0,42.859999656677246,1.0330675056833538,0
499,1.0,1.0,17.0,0.9585995840894325,0
501,1.0,1.0,134.48999786376953,1.0354368264162368,0
502,1.0,1.0,73.98999786376953,1.0005812915125298,0
503,1.0,1.0,75.0,0.9456098800574452,0
505,1.0,1.0,109.0,0.886085281492107,0
508,1.0,1.0,62.0,0.9724232464802094,0
510,1.0,1.0,103.14999771118164,0.9597192692333705,0
516,1.0,1.0,38.0,0.999926870945653,0
517,2.0,2.0,44.9950008392334,1.997495876392782,1
522,2.0,2.0,147.5,2.0741798901115067,1
523,1.0,1.0,159.0,0.9164833143571245,0
533,1.0,1.0,36.89999961853027,0.9281938578513187,0
534,2.0,2.0,433.0949993133545,2.005680357812653,1
540,1.0,1.0,37.900001525878906,1.0092592270036116,0
542,1.0,1.0,66.61499977111816,0.9886945358478395,0
545,1.0,1.0,80.18000030517578,1.0216089482720327,0
546,1.0,1.0,11.0,0.9808007084529912,0
551,1.0,1.0,228.0,1.0048211446530606,0
553,1.0,1.0,15.0,1.114796745811922,0
554,1.0,1.0,30.47499990463257,0.8918587698255728,0
555,1.0,1.0,15.3100004196167,1.1240516335566386,0
556,1.0,1.0,49.4399995803833,0.9590941339564883,0
557,1.0,1.0,99.98999786376952,0.9397884891786367,0
560,1.0,1.0,12.270000457763672,1.0702861212259651,0
562,1.0,1.0,32.9900016784668,1.0031147141110235,0
563,1.0,1.0,16.989999771118164,1.0179555346495481,0
564,1.0,1.0,252.0,0.9576331466708627,0
565,1.0,1.0,59.4950008392334,1.039499440938178,0
569,1.0,1.0,104.0,1.0147271811408787,0
572,2.0,1.5,144.40333557128906,2.003421584916559,1
573,1.0,1.0,49.9800009727478,0.9597030808566418,0
577,1.0,1.0,89.5999984741211,0.9929024182069014,0
580,1.0,1.0,56.25,0.9660333791599699,0
583,1.0,1.0,48.0,1.0100025594578033,0
587,1.0,1.0,63.9950008392334,1.0280653403410318,0
588,1.0,1.0,259.989990234375,1.0350043908782591,0
590,2.0,2.0,243.5,1.9053639120822272,1
592,2.0,1.5,117.646666208903,2.050428943499791,1
593,1.0,1.0,261.80000019073486,1.0266136674195003,0
595,1.0,1.0,458.5799970626831,1.0225887041291102,0
596,1.0,1.0,45.0,1.0591773933821926,0
597,1.0,1.0,128.9499969482422,0.9470140717965956,0
598,1.0,1.0,24.0,1.0214229192397077,0
599,1.0,1.0,46.20000076293945,1.0015382555193133,0
601,1.0,1.0,108.0,0.9757790343976586,0
602,1.0,1.0,100.98999977111816,1.0310232862125983,0
606,3.0,3.0,36.66333325703939,2.958965102196142,1
609,1.0,1.0,18.989999771118164,1.0386990118041786,0
610,1.0,1.0,62.97499847412109,1.052650006404178,0
611,1.0,1.0,32.9900016784668,0.9991183694803328,0
620,1.0,1.0,113.0,0.9837936511800359,0
621,1.0,1.0,179.0,1.0484478773694759,0
623,1.0,1.0,24.0,1.0050047697264513,0
624,1.0,1.0,254.42000007629395,0.9547581890238542,0
625,1.0,1.0,244.5,0.9947902521844304,0
626,1.0,1.0,224.97000694274902,1.027485457990216,0
627,1.0,1.0,80.0,1.0355527069499186,0
637,1.0,1.0,63.77000045776367,0.9784655857532993,0
638,1.0,1.0,53.49499893188476,0.8520777874282289,0
640,1.0,1.0,27.989999771118164,0.9977003165982731,0
641,1.0,1.0,42.0,1.0218220105930447,0
644,1.0,1.0,119.0,1.0289028582157143,0
648,1.0,1.0,110.60000038146973,1.018803824201475,0
651,1.0,1.0,69.98999786376953,1.0251179716747432,0
655,1.0,1.0,84.99499988555908,0.9353893399741313,0
658,1.0,1.0,11.0,0.9666367579450388,0
662,1.0,1.0,44.0,0.8941865501388849,0
664,1.0,1.0,58.0,0.9505347013095307,0
666,1.0,1.0,45.0,0.9492694454199306,0
671,1.0,1.0,67.95000076293945,0.9185786299035639,0
675,1.0,1.0,26.989999771118164,1.0330448992933337,0
679,1.0,1.0,36.0,0.9768305267572092,0
680,1.0,1.0,51.5,1.0796073894709057,0
681,2.0,2.0,50.21999979019165,1.9280318012715691,1
683,1.0,1.0,55.380001068115234,0.9204785693582178,0
689,1.0,1.0,37.9900016784668,0.8827212788755361,0
691,1.0,1.0,27.5,1.1151755100658358,0
692,1.0,1.0,18.950000762939453,1.001947418039076,0
693,1.0,1.0,404.9099998474121,0.9078567557245842,0
694,1.0,1.0,36.0,0.9523819802021976,0
695,1.0,1.0,38.0,0.9984196233135628,0
701,1.0,1.0,151.48999786376953,1.0355646067333957,0
703,1.0,1.0,72.48999786376953,1.0360569626455072,0
705,1.0,1.0,29.5,0.9696709116815947,0
706,1.0,1.0,90.3199987411499,0.9628470649272073,0
707,1.0,1.0,40.0,0.9433266564407077,0
713,1.0,1.0,95.0,1.0201990790498383,0
715,1.0,1.0,44.9900016784668,0.953009988418484,0
716,1.0,1.0,159.99000549316406,0.970759904606358,0
717,1.0,1.0,70.0,0.9983489839044796,0
718,1.0,1.0,158.0,0.9980405314892433,0
719,1.0,1.0,37.69000005722046,0.9930025109684785,0
721,1.0,1.0,258.4499969482422,1.01014643346607,0
722,1.0,1.0,11.694999694824219,0.9964577411479785,0
723,1.0,1.0,60.0,0.9308988483136338,0
724,2.0,2.0,31.539999961853027,2.1170231131402972,1
725,1.0,1.0,34.95000076293945,0.9787222965678467,0
728,2.0,1.5,34.656667709350586,1.9129936739250613,1
729,1.0,1.0,12.0,1.0074840247687202,0
730,1.0,1.0,25.0,0.9350092542273897,0
733,1.0,1.0,36.5,0.9336884933415919,0
735,1.0,1.0,123.99000263214111,0.9636690026136991,0
739,1.0,1.0,82.0,0.9753119170028757,0
743,1.0,1.0,204.5,1.0121339562996956,0
745,1.0,1.0,9.260000228881838,1.022200355781476,0
749,1.0,1.0,404.98999977111816,1.0317564844396083,0
751,1.0,1.0,62.21999979019165,0.9291395873116528,0
752,1.0,1.0,237.0199966430664,1.039172615089698,0
754,2.0,1.5,24.5,2.01356863981144,1
757,1.0,1.0,29.989999771118164,1.0332640768485593,0
758,1.0,1.0,70.0,0.980953439524674,0
759,1.0,1.0,69.98999786376953,0.9066312271930925,0
760,1.0,1.0,38.15000057220459,0.9607354310057421,0
767,1.0,1.0,36.950000762939446,1.0380595082730062,0
769,1.0,1.0,125.0,0.9891825580720098,0
773,1.0,1.0,59.9900016784668,1.0875388418625505,0
774,1.0,1.0,224.5,1.0333560508232005,0
776,1.0,1.0,139.66000366210938,1.0435839898136907,0
777,1.0,1.0,21.97499990463257,1.0381564000018741,0
779,1.0,1.0,32.0,0.935201510228123,0
780,1.0,1.0,49.900001525878906,1.066441543237072,0
781,1.0,1.0,39.5,0.9431085134010383,0
782,1.0,1.0,99.9800033569336,0.9745914026635469,0
783,1.0,1.0,76.49499893188477,1.0261932575773094,0
784,1.0,1.0,22.0,0.8976550437699101,0
786,1.0,1.0,8.390000343322756,1.0147400479019548,0
789,1.0,1.0,56.95000076293945,0.913369253680461,0
790,1.0,1.0,35.0,1.027963869731092,0
791,2.0,1.5,78.6466687520345,1.9516847368524,1
792,1.0,1.0,61.474998474121094,1.025816376381464,0
793,1.0,1.0,38.0,0.9571941822113443,0
795,1.0,1.0,76.5,0.9139493777622283,0
796,1.0,1.0,68.0,0.918970844901996,0
797,1.0,1.0,25.0,1.0099228237614237,0
801,1.0,1.0,28.0,1.0001956984352283,0
802,1.0,1.0,21.0,1.0192211362503434,0
805,1.0,1.0,49.989999771118164,1.017222971310747,0
806,1.0,1.0,50.489999771118164,1.0547557511249233,0
812,1.0,1.0,130.0,1.0722492811200892,0
813,1.0,1.0,239.2199993133545,0.9746300490460561,0
820,1.0,1.0,59.9900016784668,0.9825212560185658,0
822,1.0,1.0,22.299999237060547,1.0156110764743183,0
827,2.0,2.0,75.73999881744385,1.9351278683373878,1
828,1.0,1.0,24.71999931335449,1.0161304795700548,0
829,1.0,1.0,24.989999771118164,1.0144020425637672,0
832,1.0,1.0,52.0,0.9315337270549148,0
833,1.0,1.0,10.0,1.0299834753025185,0
834,1.0,1.0,65.0,0.9542923447640268,0
837,1.0,1.0,77.4950008392334,0.9565387501360554,0
840,1.0,1.0,44.9900016784668,1.0554677773918564,0
844,1.0,1.0,89.15999984741211,1.071679939229926,0
849,1.0,1.0,69.5,0.9886382803270863,0
851,1.0,1.0,45.989999771118164,1.0506151690183996,0
859,1.0,1.0,171.11500358581543,1.0824489877338344,0
860,1.0,1.0,62.0,0.9937855388858906,0
863,1.0,1.0,49.9900016784668,1.0304607144261497,0
880,1.0,1.0,10.6899995803833,0.9974385873258906,0
884,2.0,2.0,61.970001220703125,1.9942229908807836,1
890,1.0,1.0,29.989999771118164,1.0555889114991475,0
893,1.0,1.0,46.459999084472656,1.0332086464548504,0
895,1.0,1.0,80.01000213623048,1.0065942897865179,0
896,1.0,1.0,69.98999786376953,1.0106983322340035,0
899,1.0,1.0,79.0,1.071989466316542,0
901,1.0,1.0,29.899999618530277,1.0145899309241178,0
906,1.0,1.0,298.939998626709,1.0070588636213675,0
908,1.0,1.0,60.989999771118164,0.9531254922885969,0
912,1.0,1.0,50.0,0.9386219077028961,0
915,1.0,1.0,64.94999694824219,0.9998740068700201,0
916,1.0,1.0,192.6599998474121,1.031924997747287,0
918,1.0,1.0,28.069999694824215,0.9963103569798498,0
921,1.0,1.0,173.9900016784668,0.9874106368807605,0
922,1.0,1.0,100.0,1.0232241708280652,0
925,1.0,1.0,95.3050000667572,1.042588166855954,0
927,1.0,1.0,130.57999801635742,0.8823212865103511,0
929,1.0,1.0,283.5600070953369,0.9920877232849798,0
932,1.0,1.0,148.0,0.9781699383105033,0
943,1.0,1.0,133.5,1.004595472747726,0
944,1.0,1.0,86.9000015258789,0.9922400588319817,0
945,1.0,1.0,44.0,0.9531543978361774,0
946,1.0,1.0,20.0,0.9567240948620229,0
947,1.0,1.0,169.99000549316406,0.9938746500841592,0
948,1.0,1.0,100.13000011444092,1.009406326382288,0
952,1.0,1.0,145.0,1.0024558379823951,0
953,1.0,1.0,113.98999786376953,1.0159449349908638,0
954,1.0,1.0,50.0,1.0646815277776818,0
958,1.0,1.0,122.9600019454956,0.9897568837664324,0
963,2.0,2.0,129.4749984741211,2.1012906654203296,1
965,1.0,1.0,103.97999954223633,1.0496167764961202,0
975,1.0,1.0,14.239999771118164,0.9730598084405115,0
976,1.0,1.0,48.430000305175774,0.9488107327387596,0
981,1.0,1.0,29.899999618530277,0.9793185590195871,0
982,1.0,1.0,81.37999725341797,0.9677748109784274,0
984,2.0,2.0,65.0,1.9440831011648103,1
993,1.0,1.0,25.0,0.9930793330321775,0
994,1.0,1.0,23.989999771118164,1.0243435509066217,0
996,1.0,1.0,150.0,1.118989038602932,0
997,1.0,1.0,24.989999771118164,1.1176305648113531,0
999,1.0,1.0,25.0,1.0161027937568352,0
1005,1.0,1.0,85.95000076293945,0.9811306368037107,0
1006,1.0,1.0,39.0,1.0491038343650354,0
1007,1.0,1.0,77.27000045776367,0.9758674195386001,0
1009,1.0,1.0,15.489999771118164,0.9778818716430997,0
1013,1.0,1.0,10.0,0.9592446147186849,0
1014,1.0,1.0,114.43999671936035,1.0144147243793438,0
1017,1.0,1.0,21.8100004196167,0.9584595240858099,0
1018,1.0,1.0,30.0,0.9525918400316938,0
1019,1.0,1.0,14.470000267028809,1.0488281181525747,0
1021,2.0,2.0,174.0,1.937236901033003,1
1023,1.0,1.0,54.97499847412109,1.061191439625293,0
1025,1.0,1.0,37.4950008392334,1.083291998519227,0
1028,1.0,1.0,19.989999771118164,1.0451431104321467,0
1033,1.0,1.0,34.9900016784668,0.9943142733347733,0
1038,1.0,1.0,79.47499990463257,1.0172362805067447,0
1042,1.0,1.0,47.55999946594238,1.0023349334773601,0
1047,1.0,1.0,68.0,1.0015012420634444,0
1050,1.0,1.0,39.9900016784668,1.0915377798870922,0
1051,1.0,1.0,66.16999816894531,0.9793416774007554,0
1052,1.0,1.0,85.0,0.9921538751804748,0
1055,1.0,1.0,121.375,1.0036591321363322,0
1056,1.0,1.0,37.950000762939446,0.9798303000110916,0
1058,1.0,1.0,58.94000244140625,1.0098792987778489,0
1061,1.0,1.0,75.48999786376953,1.0740389857475785,0
1068,1.0,1.0,19.489999771118164,0.9700100026817474,0
1069,1.0,1.0,72.49499893188477,0.9844308806253026,0
1070,1.0,1.0,42.0,0.9920775373976758,0
1071,2.0,2.0,87.12500047683716,2.0031579242629927,1
1072,1.0,1.0,9.670000076293944,0.9734675858995525,0
1073,1.0,1.0,29.989999771118164,1.0541352140621592,0
1075,1.0,1.0,7.989999771118163,0.9616079848572856,0
1076,1.0,1.0,8.5,1.0247497197796667,0
1077,1.0,1.0,35.34000015258789,0.9455635257564976,0
1085,1.0,1.0,334.0,0.9730861474875148,0
1087,1.0,1.0,149.99000549316406,0.9470798775168469,0
1096,1.0,1.0,71.0,1.0431874023998324,0
1099,1.0,1.0,44.4950008392334,1.0086674333510328,0
1100,1.0,1.0,22.57999992370605,1.0531018240843297,0
1102,1.0,1.0,48.329999923706055,1.0040391744320614,0
1104,1.0,1.0,46.0,0.8788383997315887,0
1108,1.0,1.0,172.1999969482422,0.9302069844586119,0
1109,1.0,1.0,94.9900016784668,1.0635200422734874,0
1112,1.0,1.0,39.75,0.9885462980252985,0
1114,1.0,1.0,65.0,0.9902711317950553,0
1118,2.0,2.0,94.0999984741211,1.998766195409072,1
1119,1.0,1.0,44.44999980926514,0.9897687109978114,0
1121,1.0,1.0,98.0,0.9994700136154603,0
1129,1.0,1.0,30.295000076293945,1.0740084797232812,0
1134,1.0,1.0,77.95000076293945,0.9609760682711804,0
1137,1.0,1.0,161.64000010490417,0.9628875939009149,0
1139,1.0,1.0,29.989999771118164,1.0233914164955518,0
1140,1.0,1.0,33.239999771118164,1.0195696135342756,0
1145,1.0,1.0,34.9900016784668,1.0243087689536505,0
1150,2.0,2.0,76.57999897003174,1.9564511401047802,1
1151,1.0,1.0,129.93999862670898,1.0251823141032548,0
1155,1.0,1.0,27.0,1.0743801458309423,0
1156,1.0,1.0,23.5,1.0364902646641436,0
1158,1.0,1.0,25.5,0.9777231243777715,0
1159,1.0,1.0,110.0,0.9881428703328943,0
1164,1.0,1.0,70.0,1.0525721855098285,0
1167,1.0,1.0,49.50000190734863,1.0252801576748471,0
1171,1.0,1.0,25.0,1.0615998723902786,0
1175,1.0,1.0,40.0,0.9154359493178749,0
1177,1.0,1.0,157.0,0.9387740831216361,0
1178,1.0,1.0,90.0,1.0219791767673132,0
1180,1.0,1.0,126.74500274658205,0.9994703926575982,0
1181,2.0,1.5,188.20333290100098,2.020325405429108,1
1189,1.0,1.0,8.9399995803833,1.0403230128118486,0
1190,1.0,1.0,116.06999969482422,1.034635984136103,0
1193,1.0,1.0,151.63000106811523,0.9934505038630673,0
1201,1.0,1.0,97.25,1.0473211879679798,0
1202,2.0,2.0,83.51999950408936,1.904937419589573,1
1203,1.0,1.0,68.49499988555908,1.0380424580176038,0
1204,1.0,1.0,79.5,0.9914310480425952,0
1206,1.0,1.0,77.84000015258789,1.0676575154757313,0
1210,2.0,2.0,44.88999938964844,2.0499273365697044,1
1214,1.0,1.0,97.87999725341797,1.0749775623805957,0
1215,1.0,1.0,28.994999885559082,1.0349007896354452,0
1222,1.0,1.0,64.94999694824219,1.0324713428359849,0
1224,1.0,1.0,69.0,0.9965939029947144,0
1226,1.0,1.0,28.989999771118164,0.9766941415441333,0
1227,1.0,1.0,107.77000427246094,0.9729260306068499,0
1228,1.0,1.0,129.99000549316406,0.8924290451443976,0
1233,1.0,1.0,56.77999877929688,1.0244288222059001,0
1235,1.0,1.0,246.0,0.9419936336842221,0
1237,1.0,1.0,45.0,0.9140011902180825,0
1239,1.0,1.0,59.450000762939446,0.9726749922841061,0
1241,1.0,1.0,81.94000244140625,0.9861653570823858,0
1244,1.0,1.0,42.125,0.8903089807909321,0
1247,1.0,1.0,10.664999961853027,0.9253774492109756,0
1248,2.0,2.0,81.72500038146973,2.015588980962053,1
1253,2.0,2.0,37.970001220703125,2.0048759490794517,1
1255,1.0,1.0,275.98999786376953,0.923470025098321,0
1256,1.0,1.0,50.0,1.0293014883933946,0
1257,1.0,1.0,39.9900016784668,0.9362509520512987,0
1259,1.0,1.0,11.989999771118164,0.9562030783194151,0
1264,1.0,1.0,59.0,0.9766358332119857,0
1266,1.0,1.0,144.70000076293945,1.0393597065781917,0
1268,1.0,1.0,143.98000526428223,1.0812694874605606,0
1270,1.0,1.0,25.0,0.9337157403050158,0
1271,1.0,1.0,82.0,0.9328505949974529,0
1272,1.0,1.0,64.94999694824219,0.9291201859110734,0
1273,1.0,1.0,109.4000015258789,1.0463743476895053,0
1274,1.0,1.0,75.0,1.0547207094625028,0
1276,1.0,1.0,44.0,0.9399415067074869,0
1278,1.0,1.0,540.3499984741211,1.0025510579695436,0
1283,1.0,1.0,159.0,1.0002295479312673,0
1289,1.0,1.0,44.72999954223633,0.8874878362983255,0
1290,1.0,1.0,25.0,0.9779785402281927,0
1291,1.0,1.0,119.98999786376952,1.074064286921585,0
1299,1.0,1.0,77.0,1.0186953947263473,0
1304,1.0,1.0,39.0,1.0636317682747831,0
1306,1.0,1.0,101.93999671936034,1.0049425709060889,0
1314,1.0,1.0,34.0,1.0506359466669126,0
1315,1.0,1.0,124.97000312805176,1.0069939595663822,0
1316,1.0,1.0,23.0,1.0492963035088334,0
1319,2.0,2.0,173.9749984741211,2.0699744711005224,1
1320,1.0,1.0,65.49000072479248,0.974240780288743,0
1325,2.0,2.0,107.90500354766846,2.0108419437574385,1
1327,1.0,1.0,85.0,1.0257602229313152,0
